--------- beginning of main
I/AwesomePlayer(  301): Could not offload audio decode, try pcm offload
D/PhoneStatusBar( 1206): disable: < expand ICONS alerts SYSTEM_INFO back HOME* RECENT* clock SEARCH* >
D/SecContentProvider2(  869): uri = 14 selection = getSealedState
D/SecContentProvider2(  869): mCursor = null
D/SecContentProvider2(  869): KnoxCustomManagerService offline: service is not available
D/SecContentProvider2(  869): uri = 14 selection = getSealedState
D/SecContentProvider2(  869): mCursor = null
D/SecContentProvider2(  869): KnoxCustomManagerService offline: service is not available
D/SecContentProvider2(  869): uri = 14 selection = getSealedState
D/SecContentProvider2(  869): mCursor = null
D/SecContentProvider2(  869): KnoxCustomManagerService offline: service is not available
D/StatusBar-DoNotDistrub( 1206): isDisableAlert isDormantModeOn:false isNotificationDisabled:true
D/KeyguardUnlockView( 1206): Window is focused
D/VisualEffectParticleEffect( 1206): KeyguardEffectViewParticleSpace : onWindowFocusChanged - true
D/QSpanel ( 1206): label top:23
D/StatusBar-QSPanel( 1206): onLayout left:0 top:0 record.row:0
D/QSpanel ( 1206): label top:23
D/StatusBar-QSPanel( 1206): onLayout left:206 top:0 record.row:0
D/QSpanel ( 1206): label top:23
D/StatusBar-QSPanel( 1206): onLayout left:412 top:0 record.row:0
D/QSpanel ( 1206): label top:23
D/StatusBar-QSPanel( 1206): onLayout left:618 top:0 record.row:0
D/QSpanel ( 1206): label top:23
D/StatusBar-QSPanel( 1206): onLayout left:824 top:0 record.row:0
D/QSpanel ( 1206): label top:0
D/StatusBar-QSPanel( 1206): onLayout left:1030 top:0 record.row:0
D/QSpanel ( 1206): label top:0
D/StatusBar-QSPanel( 1206): onLayout left:1236 top:0 record.row:0
D/QSpanel ( 1206): label top:0
D/StatusBar-QSPanel( 1206): onLayout left:1442 top:0 record.row:0
D/QSpanel ( 1206): label top:0
D/StatusBar-QSPanel( 1206): onLayout left:1648 top:0 record.row:0
D/QSpanel ( 1206): label top:0
D/StatusBar-QSPanel( 1206): onLayout left:1854 top:0 record.row:0
D/Recents_AlternateRecentsComponent( 1206): isRecentsTopMost is getting called
D/Recents_AlternateRecentsComponent( 1206): dismissHelpPopup 
D/KeyguardViewMediator( 1206): handleKeyguardDoneDrawing
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :4
D/SSRM:m  (  869): SIOP:: AP = 310, PST = 310
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
I/PowerManagerService(  869): [PWL] Off : 15s ago
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 310, PST = 310
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
E/SMD     (  294): DCD ON
D/TimaService(  869): TIMA: TimaService scheduler is intialized. 
D/TimaService(  869): TIMA: checkEvent, operation: 50000 subject: 10000
D/TimaService(  869): TimaServiceHandler.handleMessage what =1
E/SMD     (  294): DCD ON
E/Watchdog(  869): !@Sync 5288
I/TLC_TIMA_PKM_measure_kernel(  869): TIMA: response_id = 3
I/TLC_TIMA_PKM_measure_kernel(  869): TIMA: response ret = 0, result_ondemand = MSG=Kernel Verification Success;
D/TimaService(  869): TIMA MEASUREMENT Result: TIMA_STATUS=0;MSG=Kernel Verification Success;
D/TimaService(  869): TIMA MEASUREMENT success status: TIMA_STATUS=0;MSG=Kernel Verification Success;
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 310, PST = 310
I/PowerManagerService(  869): [PWL] Off : 30s ago
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :4
D/ConnectivityService(  869): returning getActiveNetworkInfo :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
W/NotificationService(  869): Pray mode not found android.content.pm.PackageManager$NameNotFoundException: Application package com.sec.android.settings.praymodewidget not found
D/StatusBar( 1206): ----- contentsUnchanged : true, bigContentsUnchanged - true, headsUpContentsUnchanged - true , publicUnchanged true
D/PersonaManager( 1206): isKioskContainerExistOnDevice
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
I/EventLogService( 2506): Aggregate from 1445489640754 (log), 1445489640754 (data)
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 309
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 308
I/PowerManagerService(  869): [PWL] Off : 50s ago
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
D/BatteryService(  869): level:100, scale:100, status:5, health:2, present:true, voltage: 4387, temperature: 300, technology: Li-ion, AC powered:false, USB powered:true, POGO powered:false, Wireless powered:false, icon:17303749, invalid charger:0
D/BatteryService(  869): online:4, current avg:0, charge type:0, power sharing:false, high voltage charger:false, capacity:280000
D/BatteryService(  869): Sending ACTION_BATTERY_CHANGED.
D/MotionRecognitionService(  869):   mReceiver.onReceive : ACTION_BATTERY_CHANGED
E/SMD     (  294): DCD ON
I/MotionRecognitionService(  869): Plugged
I/MotionRecognitionService(  869): setPowerConnected  = true
D/BatteryService(  869): stay LED for fully charged
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.BATTERY_CHANGED
D/KeyguardUpdateMonitor( 1206): handleBatteryUpdate
D/STATUSBAR-PhoneStatusBar( 1206):  mBrightnessEnablebySettings = true mBrightnessEnablebyBattery = true mBrightnessEnablebyDisableFlag = true mPmsBrightnessEnablebySettings = true
I/BusinessExecutor( 1526): registered Task#10848 : PowerInfoEventSource$1
I/BusinessExecutor( 1526): Task#10848 : #run() called
I/BusinessExecutor( 1526): Task#10848 : #run() ended
V/HeadsetService( 4086): HeadsetService - Received Intent.ACTION_BATTERY_CHANGED
D/HeadsetStateMachine( 4086): Disconnected process message: 10
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
E/SMD     (  294): DCD ON
E/Watchdog(  869): !@Sync 5289
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 307
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :8
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 306
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
I/PowerManagerService(  869): [PWL] Off : 75s ago
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 305
E/SMD     (  294): DCD ON
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
D/BatteryService(  869): level:100, scale:100, status:5, health:2, present:true, voltage: 4388, temperature: 300, technology: Li-ion, AC powered:false, USB powered:true, POGO powered:false, Wireless powered:false, icon:17303749, invalid charger:0
D/BatteryService(  869): online:4, current avg:0, charge type:0, power sharing:false, high voltage charger:false, capacity:280000
D/BatteryService(  869): Sending ACTION_BATTERY_CHANGED.
D/MotionRecognitionService(  869):   mReceiver.onReceive : ACTION_BATTERY_CHANGED
I/MotionRecognitionService(  869): Plugged
I/MotionRecognitionService(  869): setPowerConnected  = true
D/BatteryService(  869): stay LED for fully charged
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.BATTERY_CHANGED
D/KeyguardUpdateMonitor( 1206): handleBatteryUpdate
D/STATUSBAR-PhoneStatusBar( 1206):  mBrightnessEnablebySettings = true mBrightnessEnablebyBattery = true mBrightnessEnablebyDisableFlag = true mPmsBrightnessEnablebySettings = true
I/BusinessExecutor( 1526): registered Task#10849 : PowerInfoEventSource$1
I/BusinessExecutor( 1526): Task#10849 : #run() called
I/BusinessExecutor( 1526): Task#10849 : #run() ended
V/HeadsetService( 4086): HeadsetService - Received Intent.ACTION_BATTERY_CHANGED
D/HeadsetStateMachine( 4086): Disconnected process message: 10
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
E/SMD     (  294): DCD ON
E/Watchdog(  869): !@Sync 5290
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 304
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 303
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
I/PowerManagerService(  869): [PWL] Off : 105s ago
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 302
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :4
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.TIME_TICK
D/KeyguardUpdateMonitor( 1206): handleTimeUpdate
D/KeyguardEffectViewController( 1206): onReceive action : android.intent.action.TIME_TICK
I/KeyguardEffectViewController( 1206): *** don't update sliding image ***
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
D/BatteryService(  869): level:100, scale:100, status:5, health:2, present:true, voltage: 4390, temperature: 299, technology: Li-ion, AC powered:false, USB powered:true, POGO powered:false, Wireless powered:false, icon:17303749, invalid charger:0
D/BatteryService(  869): online:4, current avg:0, charge type:0, power sharing:false, high voltage charger:false, capacity:280000
D/BatteryService(  869): Sending ACTION_BATTERY_CHANGED.
D/MotionRecognitionService(  869):   mReceiver.onReceive : ACTION_BATTERY_CHANGED
I/MotionRecognitionService(  869): Plugged
I/MotionRecognitionService(  869): setPowerConnected  = true
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.BATTERY_CHANGED
I/BusinessExecutor( 1526): registered Task#10850 : PowerInfoEventSource$1
I/BusinessExecutor( 1526): Task#10850 : #run() called
I/BusinessExecutor( 1526): Task#10850 : #run() ended
D/STATUSBAR-PhoneStatusBar( 1206):  mBrightnessEnablebySettings = true mBrightnessEnablebyBattery = true mBrightnessEnablebyDisableFlag = true mPmsBrightnessEnablebySettings = true
D/BatteryService(  869): stay LED for fully charged
V/HeadsetService( 4086): HeadsetService - Received Intent.ACTION_BATTERY_CHANGED
D/HeadsetStateMachine( 4086): Disconnected process message: 10
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/KeyguardUpdateMonitor( 1206): handleBatteryUpdate
W/NotificationService(  869): Pray mode not found android.content.pm.PackageManager$NameNotFoundException: Application package com.sec.android.settings.praymodewidget not found
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
D/StatusBar( 1206): ----- contentsUnchanged : true, bigContentsUnchanged - true, headsUpContentsUnchanged - true , publicUnchanged true
D/PersonaManager( 1206): isKioskContainerExistOnDevice
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
W/NotificationService(  869): Pray mode not found android.content.pm.PackageManager$NameNotFoundException: Application package com.sec.android.settings.praymodewidget not found
D/StatusBar( 1206): ----- contentsUnchanged : true, bigContentsUnchanged - true, headsUpContentsUnchanged - true , publicUnchanged true
D/PersonaManager( 1206): isKioskContainerExistOnDevice
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
E/Vold    (  256): Failed to find mounted volume for /storage/extSdCard/Android/data/jp.co.motex.lanscope.an/files/cache/
W/Vold    (  256): Returning OperationFailed - no handler for errno 0
W/ContextImpl(20591): Failed to ensure directory: /storage/extSdCard/Android/data/jp.co.motex.lanscope.an/files/cache
E/Vold    (  256): Failed to find mounted volume for /storage/extSdCard/Android/data/jp.co.motex.lanscope.an/files/cache/
W/Vold    (  256): Returning OperationFailed - no handler for errno 0
W/ContextImpl(20591): Failed to ensure directory: /storage/extSdCard/Android/data/jp.co.motex.lanscope.an/files/cache
D/SecContentProvider2(  869): uri = 14 selection = getSealedState
D/SecContentProvider2(  869): mCursor = null
D/SecContentProvider2(  869): KnoxCustomManagerService offline: service is not available
D/ApplicationPolicy(  869): isStatusBarNotificationAllowedAsUser: packageName = jp.co.motex.lanscope.an,userId = 0
V/ApplicationPolicy(  869): isApplicationStateBlocked userId 0 pkgname jp.co.motex.lanscope.an
W/NotificationService(  869): Pray mode not found android.content.pm.PackageManager$NameNotFoundException: Application package com.sec.android.settings.praymodewidget not found
D/StatusBar( 1206): ----- contentsUnchanged : true, bigContentsUnchanged - true, headsUpContentsUnchanged - true , publicUnchanged true
D/PersonaManager( 1206): isKioskContainerExistOnDevice
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
E/SMD     (  294): DCD ON
E/Watchdog(  869): !@Sync 5291
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :4
E/ActivityThread(21620): Failed to find provider info for com.facebook.orca.notify.MessengerLoggedInUserProvider
W/fb4a(:<default>):QuickExperimentControllerImpl(21620): Exposure of experiment com.facebook.orca.abtest.TypingNotificationExperiment@32da4e0a occurred when no user was logged in
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 301
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :8
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 300
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
I/PowerManagerService(  869): [PWL] Off : 140s ago
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 300
E/SMD     (  294): DCD ON
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
D/BatteryService(  869): level:100, scale:100, status:5, health:2, present:true, voltage: 4390, temperature: 298, technology: Li-ion, AC powered:false, USB powered:true, POGO powered:false, Wireless powered:false, icon:17303749, invalid charger:0
D/BatteryService(  869): online:4, current avg:0, charge type:0, power sharing:false, high voltage charger:false, capacity:280000
D/BatteryService(  869): Sending ACTION_BATTERY_CHANGED.
D/MotionRecognitionService(  869):   mReceiver.onReceive : ACTION_BATTERY_CHANGED
I/MotionRecognitionService(  869): Plugged
I/MotionRecognitionService(  869): setPowerConnected  = true
D/BatteryService(  869): stay LED for fully charged
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.BATTERY_CHANGED
D/KeyguardUpdateMonitor( 1206): handleBatteryUpdate
D/STATUSBAR-PhoneStatusBar( 1206):  mBrightnessEnablebySettings = true mBrightnessEnablebyBattery = true mBrightnessEnablebyDisableFlag = true mPmsBrightnessEnablebySettings = true
I/BusinessExecutor( 1526): registered Task#10851 : PowerInfoEventSource$1
I/BusinessExecutor( 1526): Task#10851 : #run() called
I/BusinessExecutor( 1526): Task#10851 : #run() ended
V/HeadsetService( 4086): HeadsetService - Received Intent.ACTION_BATTERY_CHANGED
D/HeadsetStateMachine( 4086): Disconnected process message: 10
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
D/BatteryMeterView( 1206): ACTION_BATTERY_CHANGED : level:100 status:5 health:2
E/SMD     (  294): DCD ON
E/Watchdog(  869): !@Sync 5292
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 300
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
V/AlarmManager(  869): waitForAlarm result :4
D/KeyguardUpdateMonitor( 1206): received broadcast android.intent.action.TIME_TICK
D/KeyguardUpdateMonitor( 1206): handleTimeUpdate
D/KeyguardEffectViewController( 1206): onReceive action : android.intent.action.TIME_TICK
I/KeyguardEffectViewController( 1206): *** don't update sliding image ***
W/NotificationService(  869): Pray mode not found android.content.pm.PackageManager$NameNotFoundException: Application package com.sec.android.settings.praymodewidget not found
D/StatusBar( 1206): ----- contentsUnchanged : true, bigContentsUnchanged - true, headsUpContentsUnchanged - true , publicUnchanged true
D/PersonaManager( 1206): isKioskContainerExistOnDevice
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PersonaManager( 1206): isKioskContainerExistOnDevice
I/PhoneStatusBar( 1206): Icon Only
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/PanelView( 1206): There is/are notification(s) 
D/PanelView( 1206): kidsfalse mQsExpansionEnabled:true
D/KeyguardUpdateMonitor( 1206): updateCMASText( show = false )
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
D/DateView( 1206): regionalDateFormat = 3333/11/22 isRTLlanguage = false returnDateFormat = MMMMd日(E)
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
D/PanelView( 1206): mClearAll.setVisibility - mIsFullyOpened : false isShade : false mHasNotification : true mIsUpwardFling : false mQsFullyExpanded : false isShadeLocked : false mClearAllVisible : true
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 300
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
E/SMD     (  294): DCD ON
D/SSRM:m  (  869): SIOP:: AP = 300, PST = 300
D/ConnectivityService(  869): returning getActiveNetworkInfo :[type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "scpnet", roaming: false, failover: false, isAvailable: true, isConnectedToProvisioningNetwork: false]
I/System.out(20591): (HTTPLog)-Static: isSBSettingEnabled false
D/EnterpriseController(  287): mIsMarkChainAdded is 0 mIsBlockChainAdded is 0 netId is 0
D/Netd    (  287): getNetworkForDns: using netid 502 for uid 10249
D/BatteryService(  869): !@BatteryListener : batteryPropertiesChanged!
I/System.out(20591): KnoxVpnUidStorageknoxVpnSupported API value returned is false
D/InputReader(  869): Input event: value=1
D/InputReader(  869): !@notifyKey(172), action=0
D/InputManager-JNI(  869): !@interceptKeyBeforeQueueing(172), action=0
D/CustomFrequencyManagerService(  869): acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1958400  uid : 1000  pid : 869  pkgName : WAKEUP_BOOSTER@30
E/SamsungWindowManager(  869): mCoreNumLockHelper.acquire
D/PowerManagerService(  869): [api] [s] wakeUpWithReason (uid: 1000 pid: 869) eventTime = 158893790 event = 1
I/PowerManagerService(  869): !@[ps] Screen__On wakeUpWithReason: 1 (uid: 1000 pid: 869)
I/PowerManagerService(  869): Waking up from sleep (uid 1000)...
V/KeyguardServiceDelegate(  869): onScreenTurnedOn(showListener = com.android.internal.policy.impl.PhoneWindowManager$2@cb6832f)
D/PowerManagerService(  869): [PWL] sb acquire: PowerManagerService.Broadcasts
D/KeyguardViewMediator( 1206): onScreenTurnedOn, seq = 97
D/KeyguardViewMediator( 1206): notifyScreenOnLocked
D/KeyguardViewMediator( 1206): handleNotifyScreenOn
D/StatusBarKeyguardViewManager( 1206): onScreenTurnedOn()
D/KeyguardViewBase( 1206): screen on, instance 3a88151d
D/InputManager-JNI(  869): setDeviceInteractive: 1
V/KeyguardSecurityView( 1206): showPrimarySecurityScreen(turningOff=false)
D/KeyguardSecurityView( 1206): showSecurityScreen(None)
D/KeyguardUnlockView( 1206): outRect: Rect(0, 174 - 1080, 1920)
D/KeyguardUnlockView( 1206): isValidRect: true
D/VisualEffectParticleEffect( 1206): KeyguardEffectViewParticleSpace : showUnlockAffordance, startDelay = 500
D/VisualEffectParticleEffect( 1206): setWallpaperBitmap : android.graphics.Bitmap@2edc86d6
D/VisualEffectParticleEffect( 1206): setWallpaperBitmap : 1920 x 1920
D/VisualEffectParticleEffect( 1206): showUnlockAffordance : 0, 1080, 174, 1920, startDelay : 500
D/PowerManagerService(  869): [s] getScreenOffTimeoutLocked: 300000 -> 10000
D/PowerManagerService(  869): [s] UserActivityState : 0 -> 1
D/PowerManagerService(  869): [PWL] sb acquire: PowerManagerService.Display
D/VisualEffectParticleEffect( 1206): KeyguardEffectViewParticleSpace : screenTurnedOn
I/DisplayPowerController(  869): Blocking screen on until initial contents have been drawn.
D/VisualEffectParticleEffect( 1206): screenOnAnimationStart
D/VisualEffectCircleUnlockEffect( 1206): KeyguardEffectViewNone : screenTurnedOn
D/SecKeyguardCircleView( 1206): onScreenTurnedOn
D/InputManager-JNI(  869): sysfs_write +: /sys/class/input/event1/device/enabled: 1
D/AutomaticBrightnessController(  869): [DAB] setLightSensorEnabled : Send Update registerListener mLightSensor
